Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
concretePlateOffset,blocks,Block,New,Concrete Plate Offset,,,,,
concretePole,blocks,Block,KgNone,Concrete Pole,Poteau en béton,Betonpfosten,,Poste de hormigón,
concretePoleSCTR,blocks,Block,New,Concrete Pole SCTR,,,,,
concretePyramid,blocks,Block,KgNone,Concrete Pyramid,Pyramide en béton,Betonpyramide,,Pirámide de hormigón,
concretePyramid1m,blocks,Block,New,Concrete Pyramid 1m,,,,,
concreteQuarter,blocks,Block,KgNone,Concrete 1/4 Block,1/4 de bloc de béton,1/4 Betonblock,,1/4 de bloque de hormigón,
concreteQuarterCNR,blocks,Block,New,Concrete 1/4 Corner,,,,,
concreteQuarterCNR3Way,blocks,Block,New,Concrete 1/4 Corner 3Way,,,,,
concreteQuarterSCtr,blocks,Block,New,Concrete 1/4 SCtr,,,,,
concreteQuarterTeeSCtr,blocks,Block,New,Concrete 1/4 T SCtr,,,,,
concreteRamp,blocks,Block,KgNone,Concrete Ramp,Rampe en béton,Betonrampe,,Rampa de hormigón,
concreteStairs25,blocks,Block,KgNone,Concrete Stairs,Escaliers en béton,Betonstufen,,Escaleras de hormigón,
concreteStairs25CornerCNR,blocks,Block,New,Concrete Stairs Corner,,Beton Stufenecke,,,
concreteStairs50,blocks,Block,KgNone,Concrete Stairs50,Escaliers 50 en béton,Betonstufen 50,,Escaleras de hormigón 50,
concreteStairsFilledRailingLeft,blocks,Block,New,"Concrete Stairs, Railing Left",,,,,
concreteStairsFilledRailingRight,blocks,Block,New,"Concrete Stairs, Railing Right",,,,,
concreteSupport,blocks,Block,KgNone,Concrete Support,Support en béton,Betonstütze,,Soporte de hormigón,
concreteTubeCenter,blocks,Block,New,Concrete Tube 3m Center,,,,,
concreteTubeCorner,blocks,Block,New,Concrete Tube 3m Corner,,,,,
concreteTunnelCenter,blocks,Block,New,Concrete Tunnel 3m Center,,,,,
concreteTunnelCorner,blocks,Block,New,Concrete Tunnel 3m Corner,,,,,
concreteWedge,blocks,Block,KgNone,Concrete Wedge,Pente en béton,Betonschräge,,Cuña de hormigón,
concreteWedgeCNRInsideBottom,blocks,Block,New,Concrete Wedge Inside Corner Bottom,,Beton Schräge Innenecke Unten,,,
concreteWedgeCNRInsideSteepBase,blocks,Block,New,Concrete Wedge Steep Inside Corner Base,,,,,
concreteWedgeCNRInsideSteepTop,blocks,Block,New,Concrete Wedge Steep Inside Corner Top,,,,,
concreteWedgeCNRInsideTop,blocks,Block,New,Concrete Wedge Inside Corner Top,,Beton Schräge Innenecke Oben,,,
concreteWedgeCNRSteepBase,blocks,Block,New,Concrete Wedge Steep Corner Base,,,,,
concreteWedgeCNRSteepTop,blocks,Block,New,Concrete Wedge Steep Corner Top,,,,,
concreteWedgeIncline,blocks,Block,New,Concrete Wedge Incline,,Beton Dachvorsprung,,,
concreteWedgeStairs,blocks,Block,New,Concrete Wedge Stairs,,,,,
concreteWedgeTip,blocks,Block,KgNone,Concrete Wedge Tip,Sommet de pente en béton,Betonschrägenspitze,,Punta de cuña de hormigón,
concreteWedgeTipCNRFullBottom,blocks,Block,New,Concrete Wedge Full Corner Bottom,,Beton Schrägenspitze Komplette Ecke Unten,,,
concreteWedgeTipCNRFullTop,blocks,Block,New,Concrete Wedge Full Corner Top,,Beton Schrägenspitze Komplette Ecke Oben,,,
concreteWedgeTipStairs,blocks,Block,New,Concrete Wedge Tip Stairs,,,,,
conduit01,blocks,Block,KgNone,Conduit01,Conduite 01,Leitung 01,,Conducto01,
conduit01Corner,blocks,Block,KgNone,Conduit01 Corner,Angle de conduite 01,Leitung 01 – Ecke,,Esquina de conducto01,
conduit01Curve,blocks,Block,KgNone,Conduit01 Curve,Conduite 01 incurvée,Leitung 01 – Krümmung,,Curva de conducto01,
conduit01End,blocks,Block,KgNone,Conduit01 End,Extrémité de conduite 01,Leitung 01 – Ende,,Boca de conducto01,
controlPanelBase01,blocks,Block,KgNone,Control Panel Base 01,Bas de panneau de contrôle 01,Basis-Bedienfeld 01,,Base01 de panel de control,
controlPanelBase02,blocks,Block,KgNone,Control Panel Base 02,Bas de panneau de contrôle 02,Basis-Bedienfeld 02,,Base02 de panel de control,
controlPanelBase03,blocks,Block,KgNone,Control Panel Base 03,Bas de panneau de contrôle 03,Basis-Bedienfeld 03,,Base03 de panel de control,
controlPanelBase04,blocks,Block,KgNone,Control Panel Base 04,Bas de panneau de contrôle 04,Basis-Bedienfeld 04,,Base04 de panel de control,
controlPanelBase05,blocks,Block,KgNone,Control Panel Base 05,Bas de panneau de contrôle 05,Basis-Bedienfeld 05,,Base05 de panel de control,
controlPanelBase06,blocks,Block,KgNone,Control Panel Base 06,Bas de panneau de contrôle 06,Basis-Bedienfeld 06,,Base06 de panel de control,
controlPanelBase07,blocks,Block,KgNone,Control Panel Base 07,Bas de panneau de contrôle 07,Basis-Bedienfeld 07,,Base07 de panel de control,
controlPanelBase08,blocks,Block,KgNone,Control Panel Base 08,Bas de panneau de contrôle 08,Basis-Bedienfeld 08,,Base08 de panel de control,
controlPanelCorner,blocks,Block,KgNone,Control Panel Corner,Angle de panneau de contrôle,Bedienfeld – Ecke,,Esquina de panel de control,
controlPanelTop01,blocks,Block,KgNone,Control Panel Top 01,Haut de panneau de contrôle 01,Oberes Bedienfeld 01,,Parte superior01 de panel de control,
controlPanelTop02,blocks,Block,KgNone,Control Panel Top 02,Haut de panneau de contrôle 02,Oberes Bedienfeld 02,,Parte superior02 de panel de control,
controlPanelTop03,blocks,Block,KgNone,Control Panel Top 03,Haut de panneau de contrôle 03,Oberes Bedienfeld 03,,Parte superior03 de panel de control,
controlPanelTop04,blocks,Block,KgNone,Control Panel Top 04,Haut de panneau de contrôle 04,Oberes Bedienfeld 04,,Parte superior04 de panel de control,
controlPanelTop05,blocks,Block,KgNone,Control Panel Top 05,Haut de panneau de contrôle 05,Oberes Bedienfeld 05,,Parte superior05 de panel de control,
controlPanelTop06,blocks,Block,KgNone,Control Panel Top 06,Haut de panneau de contrôle 06,Oberes Bedienfeld 06,,Parte superior06 de panel de control,
controlPanelTop07,blocks,Block,KgNone,Control Panel Top 07,Haut de panneau de contrôle 07,Oberes Bedienfeld 07,,Parte superior07 de panel de control,
corrugatedMetalBlock,blocks,Block,KgNone,Corr. Metal Block,Bloc de tôle,Wellblech – Block,,Bloque de metal corrugado,
corrugatedMetalCNRFull,blocks,Block,KgNone,Corr. Metal Corner Full,Angle complet de tôle,Wellblech – Komplette Ecke,,Esquina de metal corrugado,
corrugatedMetalCNRInside,blocks,Block,KgNone,Corr. Metal Corner Inside,Angle intérieur de tôle,Wellblech – Innenecke,,Esquina interior de metal corrugado,
corrugatedMetalCNRRamp,blocks,Block,KgNone,Corr. Metal Corner Ramp,Rampe d'angle en tôle,Wellblech – Rampenecke,,Esquina de rampa de metal corrugado,
corrugatedMetalCNRRound,blocks,Block,New,Corr. Metal Corner Round,,,,,
corrugatedMetalCNRRoundTop,blocks,Block,New,Corr. Metal Corner Round Top,,,,,
corrugatedMetalCTRPlate,blocks,Block,GrChanged,Corr. Metal Center Plate,Plaque de tôle centrale,Wellblechplatte – Mittig,,Placa central de metal corrugado,
corrugatedMetalCTRQuarter,blocks,Block,New,Corr. Metal 1/4 Block Centered,,,,,
corrugatedMetalGable,blocks,Block,KgNone,Corr. Metal Gable,Pignon en tôle,Wellblech – Giebel,,Frontón de metal corrugado,
corrugatedMetalGable1m,blocks,Block,New,Corr. Metal Gable 1m,,,,,
corrugatedMetalPillar0.025,blocks,Block,New,Corr. Metal Pillar 2.5cm,,,,,
corrugatedMetalPillar0.025CTR,blocks,Block,New,Corr. Metal Pillar 2.5cm Centered,,,,,
corrugatedMetalPillar0.025SCTR,blocks,Block,New,Corr. Metal Pillar 2.5cm SCtr,,,,,
corrugatedMetalPillar0.05,blocks,Block,New,Corr. Metal Pillar 5cm,,,,,
corrugatedMetalPillar0.05CTR,blocks,Block,New,Corr. Metal Pillar 5cm Centered,,,,,
corrugatedMetalPillar0.05SCTR,blocks,Block,New,Corr. Metal Pillar 5cm SCtr,,,,,
corrugatedMetalPillar100,blocks,Block,KgNone,Corr. Metal Pillar 100,Pilier 100 en tôle,Wellblech – Säule 100,,Pilar de metal corrugado 100,
corrugatedMetalPillar50,blocks,Block,KgNone,Corr. Metal Pillar 50,Pilier 50 en tôle,Wellblech – Säule 50,,Pilar de metal corrugado 50,
corrugatedMetalPlate,blocks,Block,New,Corr. Metal Plate,,,,,
corrugatedMetalPlateOffset,blocks,Block,New,Corr. Metal Plate Offset,,,,,
corrugatedMetalPole,blocks,Block,KeyChanged,Corr. Metal Pole,Poteau en fer rouillé,Rostiger Eisenpfosten,,Poste de hierro oxidado,
corrugatedMetalPoleSCTR,blocks,Block,New,Corr. Metal Pole SCTR,,,,,
corrugatedMetalRamp,blocks,Block,KgNone,Corr. Metal Ramp,Rampe en tôle,Wellblechrampe,,Rampa de metal corrugado,
corrugatedMetalSheet,blocks,Block,KgNone,Corr. Metal Sheet,Plaque de tôle,Wellblech – Platte,,Lámina de metal corrugado,
corrugatedMetalSheetBent1,blocks,Block,New,Corr. Metal Sheet Bent 1,,,,,
corrugatedMetalSheetBent2,blocks,Block,New,Corr. Metal Sheet Bent 2,,,,,
corrugatedMetalSheetBent3,blocks,Block,New,Corr. Metal Sheet Bent 3,,,,,
corrugatedMetalSheetBent4,blocks,Block,New,Corr. Metal Sheet Bent 4,,,,,
corrugatedMetalStairs25,blocks,Block,KeyChanged,Corr. Metal Stairs 25,Escalier 25 en fer rouillé,Rostige Eisenstufen 25,,Escaleras de hierro oxidadas 25,
corrugatedMetalTubeCenter,blocks,Block,New,Corr. Metal Tube 3m Center,,,,,
corrugatedMetalTubeCorner,blocks,Block,New,Corr. Metal Tube 3m Corner,,,,,
corrugatedMetalTunnelCenter,blocks,Block,New,Corr. Metal Tunnel 3m Center,,,,,
corrugatedMetalTunnelCorner,blocks,Block,New,Corr. Metal Tunnel 3m Corner,,,,,
corrugatedMetalWedge,blocks,Block,New,Corr. Metal Wedge,,,,,
corrugatedMetalWedgeIncline,blocks,Block,New,Corr. Metal Wedge Incline,,,,,
corrugatedMetalWedgeTip,blocks,Block,New,Corr. Metal Wedge Tip,,,,,
couchSofa01,blocks,Block,KeyChanged EnChanged GrChanged,Sofa 01,Canapé 01,Ledersofa 01,,Sofá 01,
crossHelper,blocks,Block,New,Cross Helper,,,,,
crushedCars,blocks,Block,New,Crushed Cars,,,,,
crushedCarsDesc,blocks,Block,New,These have seen better days.,,,,,
cubeTileBroken01,blocks,Block,New,"Wood Block, Broken Tile",,,,,
curtain_bottom1Sheet3,blocks,Block,KgNone,Curtain 1 Bottom,Pan 3 et bas de rideaux 1,Vorhang 1 Unten,,Lámina3 de base1 de cortina,
curtain_top1Sheet3,blocks,Block,KgNone,Curtain 1 Top,Pan 3 de haut de rideaux 1,Vorhang 1 Oben,,Lámina3 superior1 de cortina,
decoBenchPress,blocks,Block,New,Bench Press,,,,,
decoClassicDogHouse,blocks,Block,New,Dog House,,,,,
decoHandTruck,blocks,Block,New,Hand Truck,,,,,
decoLargePetCage,blocks,Block,New,Large Pet Cage,,,,,
decoMetalSlide,blocks,Block,New,Metal Slide,,,,,
decoPicnicTable,blocks,Block,New,Picnic Table,,,,,
decoPoolTable,blocks,Block,New,Pool Table,,,,,
decorationBlockGroupDesc,blocks,Block,New,A decorative block from the creative menu.,,,,,
decorativeBlockGroupDesc,blocks,Block,New,An item of mostly decorative value.,,,,,
decoReptileTerrarium,blocks,Block,New,Reptile Terrarium,,,,,
decoStationaryBike,blocks,Block,New,Stationary Bike,,,,,
decoSwingSet,blocks,Block,New,Swing Set,,,,,
decoTreadmill,blocks,Block,New,Treadmill,,,,,
decoWeightBar,blocks,Block,New,Weight Bar,,,,,
deprecatedBlockDesc,blocks,Block,New,Deprecated block or item,,,,,
devOnlyGroupDesc,blocks,Block,New,Only use for development and testing.,,,,,
doorFrameMetal1,blocks,Block,KgNone,Door Frame Metal 1,Encadrement de porte en métal 1,Metall-Türrahmen 1,,Estructura de puerta de metal 1,
doorFrameMetal2,blocks,Block,KgNone,Door Frame Metal 2,Encadrement de porte en métal 2,Metall-Türrahmen 2,,Estructura de puerta de metal 2,
doorFrameMetalBoarded1,blocks,Block,KgNone,Door Frame Metal 1 Boarded,Encadrement de porte en métal barricadé 1,"Metall-Türrahmen 1, Blockiert",,Estructura de puerta de metal de tablas 1,
doorFrameMetalBoarded2,blocks,Block,KgNone,Door Frame Metal 2 Boarded,Encadrement de porte en métal barricadé 2,"Metall-Türrahmen 2, Blockiert",,Estructura de puerta de metal de tablas 2,
doorFrameWhite1,blocks,Block,KgNone,Door Frame White 1,Encadrement de porte blanc 1,Weißer Türrahmen 1,,Estructura de puerta blanca 1,
doorFrameWhite2,blocks,Block,KgNone,Door Frame White 2,Encadrement de porte blanc 2,Weißer Türrahmen 2,,Estructura de puerta blanca 2,
doorFrameWhiteBoarded1,blocks,Block,KgNone,Door Frame White 1 Boarded,Encadrement de porte blanc barricadé 1,"Weißer Türrahmen 1, Blockiert",,Estructura de puerta de tablas 1 blancas,
doorFrameWhiteBoarded2,blocks,Block,KgNone,Door Frame White 2 Boarded,Encadrement de porte blanc barricadé 2,"Weißer Türrahmen 2, Blockiert",,Estructura de puerta de tablas 2 blancas,
doorGroupDesc,blocks,Block,New,Press & hold [activate] to lock it or set a combination. Upgrade & repair with a construction tool using the secondary action.,Maintenez [activate] pour la verrouiller ou définir un code. Elle peut être améliorée et réparée à l'aide de bois et d'un outil de construction grâce à l'action secondaire.,Zum Verschließen oder Kombination eingeben [activate] gedrückt halten. Kann mit Bauwerkzeugen unter Verwendung der sekundären Aktion aufgewertet und repariert werden.,,Mantén presionado [activate] para cerrar con llave o para definir una combinación. Usa la acción secundaria para mejorar y reparar con madera y con una herramienta de construcción.,
doorTrim2m,blocks,Block,New,Door Trim 2m,,,,,
doorTrimTop,blocks,Block,New,Door Trim Top,,,,,
drawBridgeGroupDesc,blocks,Block,New,It's old-fashioned but with everything that's happening you might just need a little old-fashioned.,,Sieht mittelalterlich aus aber das hat im Mittellater schon recht gut funktioniert.,,,
driftwood,blocks,Block,KgNone,Driftwood,Bois flottant,Treibholz,,Madera flotante,
driftwood2,blocks,Block,KgNone,Driftwood 2,Bois flottant 2,Treibholz 2,,Madera flotante 2,
ductControlPanel,blocks,Block,KgNone,Duct Control Panel,Conduit de panneau de contrôle,Kanal-Bedienfeld,,Panel de control de conducto,
ductControlPanelCorner,blocks,Block,KgNone,Duct Control Panel Corner,Angle de conduit de panneau de contrôle,Kanal-Bedienfeld – Ecke,,Esquina de panel de control de conducto,
ductSoft,blocks,Block,GrChanged,Duct Soft,Conduit souple,Luftschacht,,Conducto flexible,
ductSoftCorner,blocks,Block,GrChanged,Duct Soft Corner,Angle de conduit souple,Luftschacht – Ecke,,Esquina de conducto flexible,
ductSoftCorner2,blocks,Block,GrChanged,Duct Soft Corner 2,Angle de conduit souple 2,Luftschacht – Ecke 2,,Esquina 2 de conducto flexible,
electricalBox01,blocks,Block,KgNone,Electrical Box 01,Boîtier électrique 01,Elektrokasten 01,,Cuadro01 eléctrico,
emberPileDeco1,blocks,Block,EnChanged,Ember Pile 1 Deco,Tas de braises 1,Gluthaufen 1,,Montón 1 de brasas,
emberPileDeco2,blocks,Block,EnChanged,Ember Pile 2 Deco,Tas de braises 2,Gluthaufen 2,,Montón 2 de brasas,
emberPileDeco3,blocks,Block,EnChanged,Ember Pile 3 Deco,Tas de braises 3,Gluthaufen 3,,Montón 3 de brasas,
emberPileDeco4,blocks,Block,EnChanged,Ember Pile 4 Deco,Tas de braises 4,Gluthaufen 4,,Montón 4 de brasas,
emberPileLightPOI1,blocks,Block,New,Ember Pile 1 Light (POI),,,,,
emberPileLightPOI2,blocks,Block,New,Ember Pile 2 Light (POI),,,,,
endTable,blocks,Block,KgNone,End Table,Table d'appoint,Beistelltisch,,Mesita,
endTableLamp,blocks,Block,KgNone,End Table Lamp,Lampe de table d'appoint,Beistelltischlampe,,Lámpara de mesa,
fakeCabinetDoorTrap1x1Sheet,blocks,Block,New,Fake Cabinet Door 1x1,,,,,
fakeCabinetDoorTrap1x1SheetMetal,blocks,Block,New,Fake Cabinet Door 1x1 Metal,,,,,
fakeCabinetDoorTrap1x2Sheet,blocks,Block,New,Fake Cabinet Door 1x2,,,,,
fakeCabinetDoorTrap1x2SheetMetal,blocks,Block,New,Fake Cabinet Door 1x2 Metal,,,,,
fakeCabinetDoorTrapGroupDesc,blocks,Block,New,Zombies can see through this block. The intended use is that a hidden zombie can see the player and bust out of a closet.,,,,,
faucet02,blocks,Block,KgNone,Household Faucet,Robinet ordinaire,Standardwasserhahn,,Grifo,
faucet04,blocks,Block,KgNone,Household Faucet,Robinet ordinaire,Standardwasserhahn,,Grifo,
faucetBrass02,blocks,Block,KgNone,Brass Faucet,Robinet en laiton,Messingwasserhahn,,Grifo de latón,
faucetBrass04,blocks,Block,KgNone,Brass Faucet,Robinet en laiton,Messingwasserhahn,,Grifo de latón,
fencesGroupDesc,blocks,Block,KgNone,Fences and railings can keep the neighbors out. Unless they have turned into zombies. Still useful for not falling from high places.,"Les clôtures et les rambardes vous protègent des voisins envahissants. Sauf s'ils se sont transformés en zombies. Dans tous les cas, elles permettent d'éviter de tomber des espaces en hauteur.","Zäune und Geländer können Nachbarn fernhalten. Außer sie sind Zombies. Dennoch sind sie nützlich, um nicht von hochgelegenen Orten zu fallen.",,"Las alambradas y barandillas pueden mantener alejados a los vecinos. A menos que se hayan convertido en zombis. Aun así, son útiles para no caerte desde lugares altos.",
flagPoleWhiteRiver,blocks,Block,New,White River Flagpole,,,,,
flagstoneArch,blocks,Block,New,Flagstone Arch 2m,,,,,
flagstoneArch3m,blocks,Block,New,Flagstone Arch 3m Corner,,,,,
flagstoneArch3m_center,blocks,Block,New,Flagstone Arch 3m Middle,,,,,
flagstoneArch3m_tip,blocks,Block,New,Flagstone Arch 3m Tip,,,,,
flagstoneArrowSlitHalf,blocks,Block,New,Flagstone Arrow Slit,,,,,
flagstoneBlock,blocks,Block,KgNone,Flagstone Block,Bloc de dalle,Steinplattenblock,,Bloque de baldosas,
flagstoneCNRFull,blocks,Block,New,flagstone Corner Full,,Steinplatten – Komplette Ecke,,,
flagstoneCNRInside,blocks,Block,New,Flagstone Inside Corner,,Steinplatten – Innenecke,,,
flagstoneCNRRamp,blocks,Block,New,Flagstone Ramp Corner,,,,,
flagstoneCNRRampFiller,blocks,Block,New,Flagstone Ramp Corner Filler,,Steinplatten – Rampenecke Füller,,,
flagstoneCTRpole,blocks,Block,New,flagstone Pole Centered,,,,,
flagstoneGable,blocks,Block,KgNone,Flagstone Gable,Pignon en dalle,Steinplatte – Giebel,,Frontón de baldosas,
flagstoneGableInvertedHalf,blocks,Block,New,Flagstone Gable Inverted Half,,,,,
flagstoneGableInvertedQuarter,blocks,Block,New,Flagstone Gable Inverted Quarter,,,,,
flagstoneGableInvertedSteep,blocks,Block,New,Flagstone Gable Inverted Steep,,,,,
flagstoneGableQuarter,blocks,Block,New,Flagstone Gable Quarter,,,,,
flagstoneGroupDesc,blocks,Block,EnChanged,Flagstone is easy to craft early on. Upgrade & repair with cobblestone rocks. Upgrade more with concrete mix & others.,"La dalle n'est pas très solide, mais facile à fabriquer au départ.",Steinplatten sind einfach zu fertigen. Kann mit Pflastersteinen aufgewertet und repariert werden. Kann unter anderem mit Betonmischung weiter aufgewertet werden.,,"Las baldosas no son muy robustas, pero resultan fáciles de fabricar en las primeras fases.",
flagstoneHalf,blocks,Block,New,flagstone 1/2 Block,,,,,
flagstonePillar100,blocks,Block,New,Flagstone Pillar 100,,,,,
flagstonePillar50,blocks,Block,New,Flagstone Pillar 50,,,,,
flagstonePlate,blocks,Block,New,flagstone Plate,,,,,
flagstonePlateOffset,blocks,Block,New,Flagstone Plate Offset,,,,,
flagstonePole,blocks,Block,New,Flagstone Pole,,,,,
flagstonePyramid,blocks,Block,New,Flagstone Pyramid,,,,,
flagstoneQuarterCNR,blocks,Block,New,Flagstone 1/4 Corner,,,,,
flagstoneQuarterCNR3Way,blocks,Block,New,Flagstone 1/4 Corner 3Way,,,,,
flagstoneQuarterSCtr,blocks,Block,New,Flagstone 1/4 SCtr,,,,,
flagstoneQuarterTeeSCtr,blocks,Block,New,Flagstone 1/4 T SCtr,,,,,
flagstoneRamp,blocks,Block,EnChanged,Flagstone Ramp,Rampe de cabane en dalle,Steinplatten – Rampe,,Rampa de cabaña de baldosas,
flagstoneStairs25,blocks,Block,KgNone,Flagstone Stairs,Escaliers en dalle,Steinplattenstufen,,Escaleras de baldosas,
